model,csv_path,series,mae,rmse,mape,smape,r2,n_eval_points
granite_ttm,data/Yahoo/A4Benchmark-TS68.csv,value_0,199.5718434593039,241.7550749482188,38.05518887774523,29.810556459798754,0.7926535667581283,1168
granite_ttm,data/Yahoo/A4Benchmark-TS69.csv,value_0,278.09559041668905,386.99059092460413,173.24313614194202,77.39964063860913,0.7193265924207823,1168
granite_ttm,data/Yahoo/A4Benchmark-TS7.csv,value_0,204.26792999861908,288.7779237357661,25.574241432403973,19.50336729851635,0.4176675792729808,1168
granite_ttm,data/Yahoo/A4Benchmark-TS70.csv,value_0,114.02797779857924,145.01116545400615,171.15152728554764,67.1502253301923,0.8503027063973931,1168
granite_ttm,data/Yahoo/A4Benchmark-TS71.csv,value_0,427.7355747186119,552.8875055780492,33.65224858997967,22.040319993485628,0.6604593668628838,1168
granite_ttm,data/Yahoo/A4Benchmark-TS72.csv,value_0,183.18223246394356,238.42511336411349,113.63204273865024,52.078028128548326,0.9020000402188412,1168
granite_ttm,data/Yahoo/A4Benchmark-TS73.csv,value_0,284.73842544853755,372.8802466133225,62.55396926547186,29.31438288763576,0.8221138572134337,1168
granite_ttm,data/Yahoo/A4Benchmark-TS74.csv,value_0,225.45643493518048,271.76835458245677,95.53718670198404,45.40775824206483,0.8587531619056625,1168
granite_ttm,data/Yahoo/A4Benchmark-TS75.csv,value_0,345.9913603406407,426.27111795499525,809.1019216826377,62.697029209316504,0.7769237961876341,1168
granite_ttm,data/Yahoo/A4Benchmark-TS76.csv,value_0,429.2020636794184,537.1996628572168,282.7376997384221,64.58770732315335,0.7708215219545627,1168
granite_ttm,data/Yahoo/A4Benchmark-TS77.csv,value_0,392.3948549045941,505.34850884958587,123.16969980811182,56.411683433006075,0.5918738338113094,1168
granite_ttm,data/Yahoo/A4Benchmark-TS78.csv,value_0,239.09785513126732,365.9567952180707,129.4294259709249,59.43667723583518,0.6136858740326396,1168
granite_ttm,data/Yahoo/A4Benchmark-TS79.csv,value_0,212.50795592240829,293.30064841883967,9.643221612293598,10.598519412079423,0.3434152884172831,1168
