precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.4,0.6666666666666666,0.5,0.7142857086734694,0.49999999489583336,0.6312398176643296,5.9866641790229975,data/Yahoo/A4Benchmark-TS38.csv,0.008192,6044400.0,1680,autoreg
0.16666666666666666,1.0,0.2857142857142857,0.9999999850000002,0.2857142824489796,1.0,4.296481395029052,data/Yahoo/synthetic_18.csv,0.00787,5112000.0,1421,autoreg
0.2,1.0,0.33333333333333337,0.9999999850000002,0.33333332944444444,1.0,4.285778537176752,data/Yahoo/synthetic_30.csv,0.007746,5112000.0,1421,autoreg
0.2,1.0,0.33333333333333337,0.9999999850000002,0.33333332944444444,1.0,3.4511032419597667,data/Yahoo/synthetic_24.csv,0.007759,5112000.0,1421,autoreg
0.2857142857142857,1.0,0.4444444444444445,0.9999999925,0.4444444404938272,1.0,4.40950411078823,data/Yahoo/A4Benchmark-TS10.csv,0.008094,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999933333332,0.4999999958333333,1.0,6.824707552070765,data/Yahoo/A3Benchmark-TS4.csv,0.007515,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999916666666,0.4999999954166666,1.0,6.676277714051043,data/Yahoo/A3Benchmark-TS58.csv,0.007699,6044400.0,1680,autoreg
0.5294117647058824,1.0,0.6923076923076924,0.9999999938888888,0.6923076872485207,1.0000000000000002,4.062944664844541,data/Yahoo/A3Benchmark-TS70.csv,0.008306,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999937499999,0.4999999959375,1.0,5.660912330567267,data/Yahoo/A3Benchmark-TS64.csv,0.008403,6044400.0,1680,autoreg
0.12,1.0,0.21428571428571425,0.7499999934375,0.3124999971679688,0.8142857142857143,9.082629083448774,data/Yahoo/real_4.csv,0.007969,5119200.0,1423,autoreg
0.375,1.0,0.5454545454545454,0.6666666612345679,0.8275862014744353,0.5181032250650153,2.5968879990178797,data/Yahoo/real_13.csv,0.007153,5176800.0,1439,autoreg
0.2,0.5,0.28571428571428575,0.4615384564497042,0.6153846101775148,0.43806234946038053,2.6334796890914305,data/Yahoo/real_39.csv,0.007015,5133600.0,1427,autoreg
0.5,1.0,0.6666666666666666,0.619047613798186,0.9743589688625904,0.5648611199859097,1.4314310705561817,data/Yahoo/real_11.csv,0.00688,5176800.0,1439,autoreg
0.3333333333333333,0.6153846153846154,0.43243243243243246,0.6956521683931947,0.43243242764061357,0.553492101732706,5.766879196703088,data/Yahoo/A4Benchmark-TS8.csv,0.007738,6044400.0,1680,autoreg
0.14285714285714285,1.0,0.25,0.5333333276444445,0.7272727219834711,0.4682366744225036,3.1250488365694946,data/Yahoo/real_6.csv,0.007034,5176800.0,1439,autoreg
0.6666666666666666,1.0,0.8,0.9999999937499999,0.7999999944,1.0,4.197440391338898,data/Yahoo/A3Benchmark-TS72.csv,0.007369,6044400.0,1680,autoreg
0.125,1.0,0.2222222222222222,0.9999999850000002,0.22222221975308643,1.0,22.24532552799887,data/Yahoo/A3Benchmark-TS66.csv,0.008726,6044400.0,1680,autoreg
0.2727272727272727,1.0,0.42857142857142855,0.9999999933333332,0.4285714248979592,1.0,7.025240599868648,data/Yahoo/A3Benchmark-TS6.csv,0.008276,6044400.0,1680,autoreg
0.39285714285714285,1.0,0.5641025641025641,0.999999994090909,0.5641025597633136,1.0,5.507958133318947,data/Yahoo/A3Benchmark-TS99.csv,0.008344,6044400.0,1680,autoreg
0.42857142857142855,1.0,0.6,0.7499999946874999,0.8181818126033058,0.7412097162097162,2.5453397269278697,data/Yahoo/synthetic_32.csv,0.00722,5112000.0,1421,autoreg
0.125,0.4,0.19047619047619047,0.5714285657142857,0.1904761866666667,0.4849195402298851,9.189424191727039,data/Yahoo/A4Benchmark-TS12.csv,0.008018,6044400.0,1680,autoreg
0.42857142857142855,1.0,0.6,0.7368420995013849,0.8181818126033058,0.7168894458368142,3.0160458760062525,data/Yahoo/synthetic_26.csv,0.006898,5112000.0,1421,autoreg
0.41935483870967744,0.9285714285714286,0.5777777777777778,0.9629629572565157,0.5777777732345679,0.9291666666666665,5.07590618536318,data/Yahoo/A4Benchmark-TS13.csv,0.007106,6044400.0,1680,autoreg
0.16666666666666666,1.0,0.2857142857142857,0.9999999850000002,0.2857142824489796,1.0,5.7040774048020415,data/Yahoo/synthetic_27.csv,0.007967,5112000.0,1421,autoreg
0.2,1.0,0.33333333333333337,0.9999999850000002,0.33333332944444444,1.0,3.6476290413751022,data/Yahoo/synthetic_33.csv,0.007631,5112000.0,1421,autoreg
0.4,0.9230769230769231,0.5581395348837209,0.9599999942400002,0.5581395304056247,0.923672161172161,4.790233115326785,data/Yahoo/A3Benchmark-TS98.csv,0.007789,6044400.0,1680,autoreg
